relative_day,up_rate,up_cat,1_day_sentiment_score,1_day_news_count,past_7_days_senti_avg,past_3_days_senti_avg,1_day_overall_sentiment_score,open,high,low,close,volume,company_amazon,company_apple,company_facebook,company_google,company_microsoft,company_netflix,company_tesla
205,8.545968951008366,2,0.12261024981431369,1132,0.06541972787958338,0.10590697515875098,138.7948027898031,2001.0,2001.2,1972.72,1973.82,4136500,1,0,0,0,0,0,0
206,8.47228586749866,2,0.15715103307299708,1227,0.07037359169621928,0.10716693140990162,192.8243175805674,1942.0,1950.9,1924.51,1943.05,4927100,1,0,0,0,0,0,0
209,0.0,0,0.12084972082022777,1085,0.06769847466026421,0.019460322655923932,131.12194708994713,1930.0,1932.23,1890.54,1912.45,4493200,1,0,0,0,0,0,0
210,8.137652211580113,2,0.17346282097860705,1267,0.06520540125949284,0.025518682206324417,219.77739417989514,1891.12,1909.89,1883.48,1898.53,2910900,1,0,0,0,0,0,0
211,8.023491879350349,2,0.17641633668446385,993,0.06149736864807475,0.05365285922440525,175.1814223276726,1898.11,1899.55,1849.44,1866.78,4470700,1,0,0,0,0,0,0
216,0.0,0,0.13940991462190694,911,0.06784265417028404,0.031628991350491444,127.00243222055722,1770.22,1788.67,1748.78,1765.13,6058200,1,0,0,0,0,0,0
217,8.332028395448376,2,0.1176517224247487,1140,0.06605953449916063,0.02135806964036979,134.1229635642135,1792.23,1793.77,1753.4,1787.83,5070300,1,0,0,0,0,0,0
218,8.1875,2,0.12054148150728777,1104,0.059427740373246066,0.03401806036464996,133.0777955840457,1773.99,1798.93,1757.0,1793.4,4526900,1,0,0,0,0,0,0
219,8.293160269735843,2,0.13055813190884547,1086,0.04542337962967424,0.02995843280686222,141.78613125300618,1806.0,1834.26,1798.11,1832.89,3701200,1,0,0,0,0,0,0
220,7.967505085082106,2,0.13210189882094878,1042,0.033248750061599684,0.024593355819538032,137.65017857142863,1828.95,1831.09,1802.22,1807.58,2879800,1,0,0,0,0,0,0
223,0.0,0,0.12292513037836594,989,0.03449027206363118,0.03452587602189826,121.57295394420392,1795.99,1800.98,1777.0,1784.92,2905500,1,0,0,0,0,0,0
224,8.148688631462814,2,0.09796328973899067,1070,0.04077819303941199,0.03602988525052502,104.82072002072002,1783.0,1831.74,1780.0,1824.34,3994000,1,0,0,0,0,0,0
225,7.481885975463075,2,0.11942812514117761,1086,0.05354334554257635,0.07847523181552203,129.69894390331888,1793.01,1795.65,1757.22,1762.96,4893600,1,0,0,0,0,0,0
226,7.807497768521273,2,0.11879864727773391,1823,0.06882188460319696,0.11006552873251572,216.56993398730893,1781.99,1788.0,1761.96,1776.12,3759100,1,0,0,0,0,0,0
227,7.933369879397986,2,0.16001875091239665,1743,0.07285866501965026,0.099447790440094,278.91268284030735,1792.89,1802.91,1784.55,1792.57,3018000,1,0,0,0,0,0,0
230,0.0,0,0.09738080765887785,1425,0.07240069001341214,0.03345726767400931,138.76765091390095,1818.08,1826.0,1812.61,1816.12,2816300,1,0,0,0,0,0,0
231,7.609979925437339,2,0.009832547643180305,10444,0.06864478761134543,0.027266112979036024,102.6911275853751,1814.5,1816.82,1799.88,1801.38,1929500,1,0,0,0,0,0,0
232,7.715480571619748,2,-0.04394260458467918,28261,0.0654499210440699,0.06225677088705678,-1241.8619481676185,1819.39,1829.58,1815.0,1823.54,2031800,1,0,0,0,0,0,0
233,7.5326713947990545,2,-0.02536911805832051,23603,0.06308894880665908,0.08833813258342522,-598.787293530539,1828.0,1829.41,1800.1,1804.66,2653500,1,0,0,0,0,0,0
234,7.279481355290555,2,0.025607642197562976,11499,0.06567338096753987,0.09251450827121438,294.4622776297767,1793.03,1804.9,1745.23,1749.62,5270800,1,0,0,0,0,0,0
237,0.0,0,0.049425320771582654,3732,0.06330935062096857,0.027941196865342938,184.45529711954646,1766.91,1770.0,1743.51,1768.87,3080000,1,0,0,0,0,0,0
238,7.578391274710293,2,0.034571171014926426,3527,0.05849262787167113,0.01602709323067532,121.9325201696455,1775.73,1779.4,1746.68,1761.83,3019700,1,0,0,0,0,0,0
239,7.687890875067711,2,-0.0023197772529646235,2797,0.047904403995260254,0.0263118954270707,-6.488416976542052,1755.0,1767.86,1744.05,1764.25,2419700,1,0,0,0,0,0,0
240,7.738443476984787,2,0.08713221552678822,2893,0.04680897971733235,0.04983726714160736,252.07349951899835,1783.0,1798.55,1777.25,1786.4,3015100,1,0,0,0,0,0,0
241,7.5443744287844545,2,0.15121173634390916,1882,0.05469596347879017,0.08365562468782545,284.58048779923706,1797.49,1799.74,1764.57,1776.29,3058700,1,0,0,0,0,0,0
245,0.0,0,0.10783818005573706,1310,0.053638968809749776,0.0,141.26801587301554,1770.0,1800.8,1768.0,1789.84,3543000,1,0,0,0,0,0,0
246,7.800684261974585,2,0.10986645810027303,1367,0.06421406555840774,0.03496002794326395,150.18744822307323,1805.0,1807.63,1796.23,1800.62,2324100,1,0,0,0,0,0,0
247,7.846638150622387,2,0.11879419307885357,1356,0.0743731622143996,0.08218995852178164,161.08492581492544,1821.95,1842.0,1815.58,1840.72,3310800,1,0,0,0,0,0,0
248,7.642924483831432,2,0.11787751029434576,1234,0.06921180619504731,0.11999224525351969,145.46084770322267,1838.22,1840.65,1826.4,1833.51,2496900,1,0,0,0,0,0,0
251,0.0,0,0.13781600859363793,1122,0.0641580347667062,0.02970983586879479,154.62956164206176,1841.0,1850.0,1824.61,1831.35,2999500,1,0,0,0,0,0,0
252,7.5463806215378835,2,0.10180157668120626,1080,0.07911229746818056,0.03489327963677349,109.94570281570276,1822.75,1825.81,1805.34,1820.55,2613900,1,0,0,0,0,0,0
253,7.457780458383596,2,0.01784942249080653,1091,0.07786592282951932,0.06694510008982789,19.473719937469927,1812.14,1833.42,1809.08,1822.99,2432800,1,0,0,0,0,0,0
254,7.289716264220513,2,0.13542162468174493,914,0.06913660649723997,0.09380662589302712,123.77536495911485,1837.63,1853.66,1834.28,1843.55,2823500,1,0,0,0,0,0,0
255,7.289049121225776,2,0.13639155956429547,967,0.06589802642760018,0.08915894615883213,131.89063809867372,1842.01,1846.12,1835.17,1839.34,1971300,1,0,0,0,0,0,0
258,0.0,0,0.14416698757956445,815,0.06784353008340337,0.03424934439900224,117.49609487734502,1824.02,1825.69,1800.2,1807.84,3675500,1,0,0,0,0,0,0
259,7.33279992684711,2,0.11085705826115883,1134,0.06805362877169203,0.03538350990944701,125.71190406815411,1807.08,1823.99,1804.1,1822.55,1982400,1,0,0,0,0,0,0
260,7.279245626822157,2,0.11997668439718917,1129,0.0646603002258526,0.05951756375554277,135.45367668442657,1817.04,1822.06,1795.5,1817.46,2505600,1,0,0,0,0,0,0
261,7.220507265998736,2,0.1425341486097534,1116,0.06549169825996934,0.08831901830501436,159.0681098484848,1821.02,1832.57,1817.9,1821.5,2031500,1,0,0,0,0,0,0
262,7.163436163436164,2,0.13116150730754328,1028,0.06698206275070498,0.08665862544319569,134.8340295121545,1821.71,1830.63,1780.92,1794.16,5341900,1,0,0,0,0,0,0
265,0.0,0,0.1661798355660565,1114,0.06769532805174264,0.035913630101423455,185.12433682058693,1777.0,1792.7,1767.32,1785.3,2922300,1,0,0,0,0,0,0
266,7.0055619397839575,2,0.1383593607001514,1056,0.06726900795652843,0.03438876302061384,146.10748489935986,1790.61,1795.71,1735.55,1741.61,4616000,1,0,0,0,0,0,0
267,7.167428756177544,2,0.14592333937230006,1227,0.06842301532663346,0.06121550073028803,179.0479374098122,1747.36,1773.0,1723.0,1768.33,3493200,1,0,0,0,0,0,0
268,6.913759381396407,2,0.15043337491686348,1181,0.07048846003456402,0.0948363262649309,177.66181577681579,1762.79,1763.37,1731.5,1739.84,3536800,1,0,0,0,0,0,0
269,6.889214027707924,2,0.137316444264124,1099,0.06965500900246425,0.09222596121704597,150.9107722462723,1748.0,1749.12,1713.82,1725.45,3907200,1,0,0,0,0,0,0
272,0.0,0,0.10774947026819628,1562,0.06271975449845094,0.01973136959205903,168.3046725589226,1726.99,1737.46,1709.22,1735.91,2644700,1,0,0,0,0,0,0
-61,0.0,0,0.0662038084847551,2060,0.0,0.0,136.3798454785955,151.52,152.75,149.35,151.75,25640800,0,0,1,0,0,0,0
-60,-0.3092120376751666,-2,0.06445277833065208,1740,0.012931764450499279,0.030174117051164986,112.1478342953346,151.8,154.13,148.96,150.35,24708700,0,0,1,0,0,0,0
-57,0.0,0,0.05182639218528561,1979,0.026289164188022955,0.031167266054221907,102.56443013468022,150.1,150.19,147.44,148.68,15971200,0,0,1,0,0,0,0
-56,-0.2406178779437832,-2,0.06232770403806092,2018,0.035253675159995675,0.020917192267936355,125.77730674880694,149.31,150.97,148.0,149.94,16667100,0,0,1,0,0,0,0
-55,-0.24075558673213754,-2,0.06057647197379369,1820,0.05176009725658542,0.05943217715997908,110.24917899230452,151.57,153.01,149.83,151.53,21877400,0,0,1,0,0,0,0
-54,-0.28089286582697076,-2,0.06483900918115296,1712,0.06959127368937804,0.10103825550316187,111.00438371813385,150.49,150.94,146.74,147.87,24145800,0,0,1,0,0,0,0
-53,-0.29260199102088613,-2,0.07023509450431442,1743,0.08453185727763635,0.14515654199232655,122.41976972102003,146.75,147.76,144.07,144.96,17326900,0,0,1,0,0,0,0
-50,0.0,0,0.0315373709458531,3444,0.09725511782735298,0.06085487400356076,108.61470553751808,144.48,145.04,140.49,141.55,18542100,0,0,1,0,0,0,0
-49,-0.255082791867533,-2,0.046565860672083154,2716,0.10666793608600973,0.04288043487146873,126.47287758537784,142.0,144.88,141.62,142.16,15141700,0,0,1,0,0,0,0
-48,-0.2366888959458029,-2,0.037487985094121885,2485,0.10552120214447121,0.07871970723325492,93.15764295889288,143.7,145.58,141.55,144.22,22068400,0,0,1,0,0,0,0
-47,-0.21650326797385622,-2,0.024498141753012726,3567,0.10066970986265682,0.10900563691887082,87.3848716329964,142.33,144.84,140.83,143.85,30320300,0,0,1,0,0,0,0
-46,-0.2583320044649976,-2,0.05685096397682804,2315,0.08548412419092136,0.09572764757045367,131.6099816063569,141.07,141.77,137.77,139.53,37250600,0,0,1,0,0,0,0
-43,0.0,0,0.037793859710749896,2050,0.08233063984222055,0.05349674385659222,77.47741240703729,137.61,137.75,131.21,131.55,44362700,0,0,1,0,0,0,0
-42,-0.27507116268885484,-2,0.04043129833096705,2792,0.07866187964434997,0.03431999440977069,112.88418494006,127.03,134.16,126.85,132.43,41939500,0,0,1,0,0,0,0
-41,-0.2249496981891348,-2,0.06429384682700244,2394,0.07675759968190994,0.06571594685919681,153.91946930384384,134.4,137.19,134.13,134.82,25469700,0,0,1,0,0,0,0
-39,0.0,0,0.07740791543274118,1722,0.06424321693122452,0.06208410123982764,133.2964303751803,133.65,134.5,131.26,131.73,11886100,0,0,1,0,0,0,0
-36,0.0,0,0.047092788952240075,2050,0.05482315571892896,0.03151660102790257,96.54021735209216,133.0,137.0,132.78,136.38,24263600,0,0,1,0,0,0,0
-35,-0.21342422653382273,-2,0.06626807962628851,2278,0.054233302537130594,0.03294367031890785,150.95868538868524,135.75,136.61,133.71,135.0,20750300,0,0,1,0,0,0,0
-34,-0.20140145985401464,-2,0.07712942692228408,1575,0.05779969320874167,0.07266120100209314,121.47884740259744,136.28,136.79,131.85,136.76,29847500,0,0,1,0,0,0,0
-33,-0.22019793072424648,-2,0.08799080404889202,1700,0.06470553111590677,0.11946297157587989,149.58436688311645,135.92,139.99,135.66,138.68,24238700,0,0,1,0,0,0,0
-32,-0.20320734402447999,-2,0.08353880525876653,1677,0.08391808024946938,0.13134858256861817,140.09457641895148,138.26,140.97,137.36,140.61,25732600,0,0,1,0,0,0,0
-29,0.0,0,0.08265789310821871,1535,0.08363744977933027,0.030861796597577946,126.87986592111572,143.0,143.68,140.76,141.09,24819200,0,0,1,0,0,0,0
-28,-0.2406826314340765,-2,0.03902949708866475,1538,0.08332132642515869,0.03220604915917415,60.027366522366385,140.73,143.39,137.16,137.93,30307400,0,0,1,0,0,0,0
-26,0.0,0,0.05254123788064329,2683,0.06435565610675888,0.07447211967321331,140.96814123376595,133.82,139.7,133.67,139.63,28218100,0,0,1,0,0,0,0
-25,-0.19979036860187507,-2,0.085771252995803,1611,0.059472266744263196,0.07570077664652869,138.17748857623863,139.25,140.87,136.66,137.42,21195500,0,0,1,0,0,0,0
-8,0.0,0,0.07312143725113633,570,0.0,0.0,41.67921923314771,123.1,129.74,123.02,124.06,22066000,0,0,1,0,0,0,0
-6,0.0,0,0.09295392652887918,1054,0.02010032711141472,0.04690076325996768,97.97343856143866,126.0,134.24,125.89,134.18,39723400,0,0,1,0,0,0,0
-5,-0.12920766442257886,-2,0.01738761531592082,1611,0.028460031389255822,0.06640673990826358,28.011448273948442,132.44,134.99,129.67,134.52,31202500,0,0,1,0,0,0,0
-4,-0.13207793054017078,-2,0.05566210095339636,1459,0.036669986097666016,0.03866253763458636,81.21100529100529,135.34,135.92,132.2,133.2,22627600,0,0,1,0,0,0,0
-1,0.0,0,0.07836920952714763,1685,0.04695761049869894,0.024004456935743494,132.05211805324376,134.45,134.64,129.95,131.09,24625300,0,0,1,0,0,0,0
1,0.0,0,0.09182354823242446,1428,0.040291994541173444,0.031347659359074846,131.12402687590213,128.99,137.51,128.56,135.68,28146200,0,0,1,0,0,0,0
2,-0.15121448360286063,-2,0.08853036795311808,589,0.04241908481365642,0.055816846643164365,52.14438672438655,134.69,137.17,131.12,131.74,22717900,0,0,1,0,0,0,0
8,0.0,0,0.04308282667438729,785,0.020965951060901544,0.0,33.82001893939402,142.95,144.7,141.27,144.23,22205900,0,0,1,0,0,0,0
9,-0.04300504380143362,-1,0.06448339759505799,1593,0.018711658675984212,0.01920917171928241,102.72205236892738,143.08,144.56,140.84,144.2,16125000,0,0,1,0,0,0,0
13,0.0,0,0.043596681096681106,76,0.019822532226468563,0.0,3.313347763347764,142.0,146.57,141.27,145.39,20520300,0,0,1,0,0,0,0
14,0.01030997761649584,1,0.07532732374383487,1072,0.04223696675027807,0.05230034722222221,80.75089105339099,146.01,150.68,145.99,148.95,24069000,0,0,1,0,0,0,0
15,-0.01934197407776668,-1,0.09211910914807883,1713,0.053666930442612,0.07897026250433468,157.80003397065903,149.0,149.65,147.0,147.54,18025700,0,0,1,0,0,0,0
16,-0.026200013132838536,-1,0.05074793764088752,2507,0.05729642665953765,0.10664825872977696,127.225079665705,146.95,149.0,146.5,148.3,15787900,0,0,1,0,0,0,0
17,-0.0205626999151381,-1,0.11352148758201708,1904,0.057126197544060585,0.08099411371391917,216.14491235616052,149.75,152.43,148.55,150.04,31029600,0,0,1,0,0,0,0
21,0.0,0,0.07558881494880036,1357,0.045521627490335934,0.0,102.57402188552209,149.2,151.53,146.37,147.57,22378700,0,0,1,0,0,0,0
22,-0.04227782571182038,-1,0.08385795448338458,1453,0.051885357803340935,0.04151861934579082,121.8456078643578,148.28,148.8,143.06,144.3,20098400,0,0,1,0,0,0,0
23,-0.03602591221575878,-1,0.10216782492795365,1629,0.050895779818724084,0.06688760027379377,166.4313868076365,144.64,146.44,142.52,145.83,20955500,0,0,1,0,0,0,0
24,-0.007129530916844493,0,0.08418929603377492,2228,0.05086044552620132,0.09345135579760507,187.57375156325054,147.48,149.83,146.54,149.01,22237200,0,0,1,0,0,0,0
27,0.0,0,0.08290218876041389,1155,0.05374288953704847,0.03194871978884136,95.75202801827804,148.05,148.96,146.21,147.47,15508500,0,0,1,0,0,0,0
28,-0.061385236297357156,-2,0.04148589620734847,902,0.06172383923895904,0.018622215971124685,37.420278379028325,148.09,148.1,143.43,144.19,17632100,0,0,1,0,0,0,0
29,-0.01059001512859313,-1,0.06715529993252455,2135,0.05046537271883035,0.033871080103281874,143.3765653559399,146.22,150.95,145.7,150.42,44613200,0,0,1,0,0,0,0
30,0.02628986578007641,1,0.08556950860273839,805,0.055206158527216276,0.07030189458418531,68.8834544252044,165.6,171.68,165.0,166.69,77233600,0,0,1,0,0,0,0
31,0.012959227336634295,1,0.07419763994717862,542,0.05389952017600585,0.07519461131738094,40.21512085137081,165.84,169.1,165.66,165.71,30806500,0,0,1,0,0,0,0
34,0.0,0,0.09110957570131646,1462,0.05580052679519162,0.03638440190027483,133.20219967532466,165.7,169.3,163.62,169.25,20036000,0,0,1,0,0,0,0
35,0.016872623574144506,1,0.09859356475073562,1764,0.05722882097994312,0.02195490240221151,173.91904822029764,169.15,171.98,168.69,171.16,22557000,0,0,1,0,0,0,0
36,-0.004147196261682124,0,0.06473649664819098,1567,0.06357430689652456,0.052009900339725385,101.44209024771526,171.2,172.47,169.27,170.49,13281200,0,0,1,0,0,0,0
37,-0.02843795620437959,-1,0.043606735736747684,2120,0.05786723729634337,0.07512421908687274,92.44627976190509,168.2,169.24,165.25,166.38,17517600,0,0,1,0,0,0,0
38,-0.004047378132253904,0,0.061640543646721196,1801,0.05410300497969823,0.06790104065014287,111.01461910774488,164.47,167.37,164.21,167.33,12561400,0,0,1,0,0,0,0
41,0.0,0,0.0588966081313539,1475,0.0538563036810375,0.035808765536733116,86.872496993747,167.9,168.3,165.08,165.79,12811200,0,0,1,0,0,0,0
42,-0.013154747668022106,-1,0.09252355308973328,1732,0.05598923455914676,0.026931741117799793,160.25079395141805,166.86,168.34,164.5,165.04,16292300,0,0,1,0,0,0,0
43,-0.027329855347403446,-1,0.09401828333753653,1379,0.05214716711975514,0.04802191503006653,129.65121272246287,165.38,166.22,163.73,164.07,14205100,0,0,1,0,0,0,0
44,-0.02399095130372664,-1,0.12712863226434346,1377,0.056491523367300796,0.08127306502148711,175.05612662800095,163.19,164.87,162.25,163.95,12755200,0,0,1,0,0,0,0
45,-0.036123138976214504,-1,0.11530369865734587,1405,0.06947375545737601,0.0993649227460111,162.00169661357094,164.51,164.7,160.86,162.5,15504400,0,0,1,0,0,0,0
49,0.0,0,0.0034311821357152876,1842,0.0586486933384203,0.0,6.32023749398756,160.5,164.15,160.33,162.29,14345400,0,0,1,0,0,0,0
50,-0.03651019440493123,-1,0.05462117727852552,1565,0.06836824430645717,0.04376912617101944,85.48214244089245,162.25,163.72,161.25,162.56,11770700,0,0,1,0,0,0,0
51,-0.05753489193804847,-2,0.09248556739077682,1622,0.06705992052787306,0.0739675206790771,150.01159030784,161.93,162.24,159.59,160.04,15607800,0,0,1,0,0,0,0
52,-0.04122001776724909,-1,0.10502251570425983,1542,0.05626402025902918,0.09380068556076515,161.94471921596866,160.58,162.41,160.31,161.89,15858500,0,0,1,0,0,0,0
55,0.0,0,0.03814126101902957,1851,0.047930446674112906,0.018037023345498292,70.59947414622374,163.07,166.07,162.9,164.62,18737100,0,0,1,0,0,0,0
56,-0.04564484242353759,-1,0.15978411997894676,3301,0.061828236862729015,0.03242817710677089,527.4473800505033,164.34,166.24,163.8,164.13,13784100,0,0,1,0,0,0,0
57,-0.053870292887029346,-2,0.10394187877468067,2041,0.05382142056285031,0.05751473191140671,212.14537457912326,162.9,163.93,160.41,162.81,12697500,0,0,1,0,0,0,0
58,-0.06465442326632306,-2,0.10401028597887224,1914,0.050961023178341905,0.08103886585561143,199.07568736356146,162.37,163.5,160.86,161.45,11114200,0,0,1,0,0,0,0
59,-0.050494412263764527,-2,0.0812568480675099,1360,0.055048626300341484,0.07798159424852762,110.50931337181345,162.6,163.13,161.69,162.28,11097800,0,0,1,0,0,0,0
62,0.0,0,0.08129624343042972,1524,0.05979993035823134,0.02912339948057464,123.89547498797491,163.9,167.5,163.83,167.37,18894700,0,0,1,0,0,0,0
63,-0.013365595114644668,-1,0.042475174189711105,853,0.054700449921719914,0.02052938942157757,36.231323583823574,167.37,171.88,166.55,171.26,28187900,0,0,1,0,0,0,0
64,-0.004328754473046289,0,0.05272949996863035,1725,0.05329078102878437,0.04232671680936378,90.95838744588735,172.9,173.57,171.27,172.51,21531700,0,0,1,0,0,0,0
65,-0.018227201486039443,-1,0.07018987277337085,1774,0.0501632237656736,0.05855321713964335,124.5168342999599,171.5,171.74,167.61,169.13,18306500,0,0,1,0,0,0,0
66,-0.003934926880836412,0,0.033933573957118365,2336,0.04863092928237605,0.06381937942339189,79.26882876382851,166.2,169.62,165.97,169.6,13184800,0,0,1,0,0,0,0
69,0.0,0,0.06030595148242198,1887,0.044444720839646054,0.01935557978087133,113.79733044733028,171.6,174.3,171.58,172.07,18884000,0,0,1,0,0,0,0
70,-0.02644543858655652,-1,0.08637354011879445,1844,0.05252143369426173,0.03937505274901417,159.27280797905695,172.09,173.8,171.22,171.92,12155300,0,0,1,0,0,0,0
71,-0.029120232961863633,-1,0.007051300995400317,5957,0.059613358820786,0.07772020543202367,42.004600029599686,172.32,174.03,172.12,173.37,11973300,0,0,1,0,0,0,0
72,-0.05123773416592343,-2,0.021194293993439143,3042,0.06394056129206208,0.10404351152861409,64.47304232804187,169.76,171.15,168.16,170.17,18037400,0,0,1,0,0,0,0
73,-0.0848037053374505,-2,0.05464160844371548,2219,0.06909208844406099,0.10248424050625682,121.24972913660466,167.16,167.58,162.51,165.98,37135400,0,0,1,0,0,0,0
76,0.0,0,-0.021325829402870266,2867,0.07542089685028415,0.03412279939539201,-61.141152898029056,163.57,163.9,159.28,160.47,37524200,0,0,1,0,0,0,0
77,-0.12942507678215426,-2,-0.010900181911643294,3021,0.0713126240299637,0.02978908283493315,-32.92944955507439,161.48,163.82,160.82,161.57,25611500,0,0,1,0,0,0,0
78,-0.10145557245274824,-2,0.10142836832022664,1735,0.0690448352713,0.06284272841439399,175.9782190355932,161.5,166.12,161.24,165.44,20211500,0,0,1,0,0,0,0
79,-0.10579874010660625,-2,0.06892776715982571,2341,0.07125072183110066,0.09431310315051929,161.35990292115198,164.89,166.39,163.75,166.08,16223000,0,0,1,0,0,0,0
80,-0.14659604299735157,-2,0.06090609607648724,1790,0.07290783261065847,0.10620639386121127,109.02191197691216,165.65,167.42,164.09,164.34,16389200,0,0,1,0,0,0,0
86,0.0,0,0.02357367870625447,264,0.03287129874425893,0.0,6.22345117845118,164.57,166.72,163.33,165.55,10689200,0,0,1,0,0,0,0
87,-0.10516426884260255,-2,0.06368072657409841,1735,0.037793787425954885,0.05316818046958233,110.48606060606075,166.39,167.19,164.81,166.69,13455500,0,0,1,0,0,0,0
90,0.0,0,0.059761849908673274,1094,0.03557677311687922,0.02984429013646918,65.37946380008856,167.83,168.9,167.28,168.7,10381500,0,0,1,0,0,0,0
91,-0.07718387455633852,-2,0.06919641274904416,741,0.04819187214120979,0.029435231056771344,51.27454184704172,170.14,174.9,169.55,174.2,23946500,0,0,1,0,0,0,0
92,-0.09383322019737872,-2,0.04731252837226734,1245,0.06213720830035432,0.0619743487614419,58.90409782347284,174.5,177.96,172.95,173.54,27590100,0,0,1,0,0,0,0
93,-0.08717523206969871,-2,0.07655067461268059,1518,0.07468982483646872,0.09126378734570884,116.20392406204913,176.02,178.0,175.53,176.02,17847700,0,0,1,0,0,0,0
94,-0.09028784427417684,-2,0.04003468726847452,1303,0.07224233555416497,0.10928592843314444,52.165197510822296,176.88,177.0,175.1,175.72,9594100,0,0,1,0,0,0,0
97,0.0,0,0.11381271760345298,1074,0.07719484432120959,0.041400143926239925,122.2348587061085,175.21,175.5,174.23,174.93,7297400,0,0,1,0,0,0,0
98,-0.10090628322616566,-2,0.04419437064870781,1856,0.08124653500932491,0.03888917599570709,82.0247519240017,175.62,179.19,175.55,177.58,19751000,0,0,1,0,0,0,0
99,-0.09699370302660977,-2,0.02624103875929972,2122,0.08373195391967643,0.07722760449119785,55.683484247234006,178.18,178.79,176.54,177.82,11701500,0,0,1,0,0,0,0
100,-0.10362066353582795,-2,0.016071937408982627,1594,0.08410996868310351,0.10739907752346128,25.61866822991831,178.24,178.4,177.0,177.51,8071000,0,0,1,0,0,0,0
101,-0.08799266727772687,-2,0.09765199236459061,1905,0.07336476675328145,0.0908951358357097,186.02704545454512,178.0,179.63,177.95,179.1,12329800,0,0,1,0,0,0,0
104,0.0,0,-0.007300499869387754,1996,0.060335039996085284,0.010997448159448859,-14.571797739297956,178.5,180.5,176.87,179.65,10834800,0,0,1,0,0,0,0
105,-0.09046069358283328,-2,0.04541140113785603,1959,0.05099865228364782,0.017104271333353006,88.96093482905997,179.0,180.17,178.3,178.87,11215200,0,0,1,0,0,0,0
106,-0.09101077893024204,-2,0.07684138793188901,1587,0.04376687795037615,0.038568559717876545,121.94728264790785,179.6,180.74,178.36,178.78,9973700,0,0,1,0,0,0,0
107,-0.11086728841454287,-2,0.06869709802472804,1578,0.04433174764154802,0.070058062029541,108.40402068302085,178.8,178.88,177.34,178.28,11655600,0,0,1,0,0,0,0
111,0.0,0,-0.030151861617554163,1929,0.04228849687015087,0.0,-58.16294106026198,178.25,181.67,178.25,181.44,13389900,0,0,1,0,0,0,0
112,-0.0897023131408192,-2,-0.008019678866825579,1840,0.05020071133091942,0.0355661050751463,-14.756209114959066,182.74,184.22,181.48,183.78,19954800,0,0,1,0,0,0,0
113,-0.10849609375,-2,0.023271288566976883,1896,0.05445884386738522,0.06696603604475672,44.12236312298817,184.49,185.14,181.65,182.58,37289900,0,0,1,0,0,0,0
114,-0.05487089201877934,-2,0.057641186382719575,1624,0.04937652581698119,0.08659679623881174,93.60928668553659,196.98,198.48,192.12,193.26,54148800,0,0,1,0,0,0,0
115,-0.0549770517692345,-2,0.050302056816926746,1345,0.049100432046795164,0.0790015697007091,67.65626641876648,192.5,192.9,189.09,191.49,22075000,0,0,1,0,0,0,0
118,0.0,0,0.09428840960808799,1306,0.05701683326835943,0.01847160285031659,123.14066294816291,190.95,195.41,190.65,194.78,19641300,0,0,1,0,0,0,0
119,-0.042432044363024175,-1,0.0692371099740503,1742,0.04793947017010224,0.014385591179212875,120.61104557479564,194.19,197.39,192.28,193.4,23494700,0,0,1,0,0,0,0
120,-0.025494749596122836,-1,0.07727351133929103,1334,0.04585905575018429,0.04093122183568141,103.08286412661424,194.78,196.18,193.01,193.03,15996600,0,0,1,0,0,0,0
121,-0.07348411934552458,-2,0.02392193797643032,3122,0.05233684628669359,0.07567682661492481,74.68429036241545,193.0,194.0,189.75,192.53,13209500,0,0,1,0,0,0,0
122,-0.053184790506175784,-2,0.07942279661026681,4190,0.049577256834780925,0.08282307191829269,332.78151779701795,194.38,196.16,193.71,195.47,14575400,0,0,1,0,0,0,0
125,0.0,0,0.05875215432476872,1551,0.05975913726068122,0.042229323844083934,91.12459135771628,191.24,194.28,190.55,193.88,13994900,0,0,1,0,0,0,0
126,-0.07784634821905818,-2,0.03603178973700403,1563,0.06452908495375888,0.025515469129727422,56.31768735893729,192.54,192.9,187.85,189.77,16253000,0,0,1,0,0,0,0
127,-0.053435876947662886,-2,0.29427046739767987,1977,0.06568230532945826,0.05475194732949453,581.7727140452131,189.39,190.72,188.55,189.54,12505700,0,0,1,0,0,0,0
128,-0.05806870381465945,-2,0.12524165204706714,2461,0.06413510564138673,0.08588741950323768,308.21970568783223,187.2,189.77,186.26,188.65,12967000,0,0,1,0,0,0,0
129,-0.049412002220764105,-1,0.029337744694407336,2045,0.06665934094095852,0.0877936692217585,59.995687900063004,188.25,190.0,184.59,188.34,12578500,0,0,1,0,0,0,0
132,0.0,0,0.1478248660358473,1810,0.05893583334864642,0.024207806128689054,267.56300752488363,183.5,185.43,180.84,181.54,16833300,0,0,1,0,0,0,0
133,-0.0179318589360431,-1,0.11065035731911134,1597,0.0572346143484246,0.02154595812920983,176.7086206386208,182.52,183.49,178.1,180.73,17628100,0,0,1,0,0,0,0
134,-0.003584037659141904,0,0.08632307275177997,1315,0.055570464089084996,0.04689941905718455,113.51484066859067,180.42,187.28,180.02,186.27,16746900,0,0,1,0,0,0,0
135,-0.011576276562004427,-1,0.05581706181585738,1453,0.06875177336502232,0.10879127954144807,81.10219081844077,185.05,188.58,185.05,186.99,12953100,0,0,1,0,0,0,0
