,relative_day,up_rate,up_cat,company,1_day_sentiment_score,past_7_days_senti_avg,past_3_days_senti_avg,1_day_news_count,1_day_overall_sentiment_score,open,high,low,close,volume
116,135,0.02315148602098855,1,microsoft,0.07991439088465295,0.06785205281211706,0.08778729743005205,496,39.63753787878786,125.56,128.16,125.27,127.72,30112200
117,136,-0.006655183213279003,0,microsoft,0.06134700680373758,0.06176292218759199,0.09178111969538244,312,19.140266122766125,127.1,129.23,126.72,126.87,25770500
118,139,0.0,0,microsoft,0.07912214711286977,0.05780332713979238,0.020449002267912526,256,20.255269660894662,125.33,126.39,124.58,125.03,23706900
119,140,0.0054386947132687566,0,microsoft,0.1047753462433178,0.059401787571822094,0.02637404903762326,281,29.441872294372303,126.23,126.33,125.39,125.71,15293300
120,141,0.006045660647522115,0,microsoft,0.08288254639417432,0.062019036097258604,0.06129916445206252,215,17.81974747474748,125.43,127.03,125.33,126.47,15396500
121,142,-0.01170238001106985,-1,microsoft,0.25689250194250207,0.05829163391982178,0.08892667991678731,325,83.49006313131318,125.01,125.1,123.57,124.99,23603800
122,143,0.000480038403072264,0,microsoft,0.29234193183677687,0.08357422121380022,0.14818346485999806,485,141.7858369408368,125.72,126.22,124.79,125.05,14123400
123,147,0.0,0,microsoft,0.07355694900337759,0.105270332345253,0.0,182,13.38736471861472,125.79,126.8,124.86,124.97,23128400
124,148,-0.009682323757701798,0,microsoft,0.07779047957439919,0.10081056131097585,0.02451898300112586,199,15.48030543530544,124.2,124.21,122.87,123.76,22763100
125,149,0.006383322559793084,0,microsoft,0.08810016007384426,0.1000831231938651,0.05044914285925892,247,21.760739538239534,124.08,124.58,123.61,124.55,16829600
126,150,-0.016298675230831002,-1,microsoft,0.10754335908642135,0.07596993149834255,0.07981586288387368,209,22.47656204906206,123.06,123.45,122.16,122.52,26646800
127,153,0.0,0,microsoft,0.14105350713642797,0.04957013539114891,0.03584778636214045,202,28.492808441558452,122.69,123.2,117.89,118.71,37983600
128,154,0.027714598601634288,1,microsoft,0.1641233945234991,0.06972063641063862,0.04701783571214266,239,39.225491291116285,120.14,122.12,119.52,122.0,29382600
129,155,0.02172131147540988,1,microsoft,0.10642460874603733,0.08265870005637026,0.10172563388664235,259,27.56397366522367,123.77,124.69,123.04,124.65,24926100
130,156,0.015804251905334927,1,microsoft,0.12380778172444841,0.08674928993803285,0.13720050346865478,234,28.97102092352093,125.25,126.77,124.42,126.62,21459000
131,157,0.02795766861475274,1,microsoft,0.09242705848573199,0.09185037874526202,0.13145192833132827,196,18.11570346320347,127.98,131.01,127.05,130.16,33885600
132,160,0.0,0,microsoft,0.11886667345000689,0.08969090723087783,0.030809019495243995,507,60.26540343915349,131.15,132.82,130.76,131.35,26477100
133,161,-0.0037304910544345695,0,microsoft,0.10523734606075875,0.0865213595613891,0.039622224483335626,189,19.889858405483405,132.62,132.98,130.05,130.86,23913700
134,162,-0.004661470273574916,0,microsoft,0.11264992646242646,0.07810906692385476,0.07470133983692188,260,29.288980880230877,130.16,130.73,129.48,130.25,17084700
135,163,0.006372360844529847,0,microsoft,0.09355761236118376,0.07899839802619606,0.11225131532439736,210,19.64709859584859,130.74,131.75,130.32,131.08,17200800
136,164,0.0009154714678057378,0,microsoft,0.1583008501613993,0.0746769452600154,0.10381496162812298,173,27.38604707792208,131.02,132.53,130.4,131.2,17821700
137,167,0.0,0,microsoft,0.09267228665813573,0.08408748692796787,0.05276695005379977,159,14.73489357864358,131.38,132.47,131.28,131.6,14517800
138,168,0.017401215805471066,1,microsoft,0.10062531754412089,0.08034543167198628,0.030890762219378576,234,23.54632430532429,132.93,133.97,132.31,133.89,25934500
139,169,0.003883785196803423,0,microsoft,0.1087571260466669,0.07968657045532372,0.06443253473408554,196,21.316396705146712,133.73,134.65,132.55,134.41,23744400
140,170,0.009299903281005878,0,microsoft,0.14171708972845334,0.07913045611021521,0.10068491008297449,220,31.177759740259734,136.16,136.37,134.44,135.66,33042600
141,171,0.00014742739200951079,0,microsoft,0.09921034401862623,0.0860103814483966,0.11703317777308038,163,16.171286075036075,135.3,136.43,135.18,135.68,36727900
142,175,0.0,0,microsoft,0.10045833980096922,0.0643299824768382,0.0,251,25.215043290043273,135.96,136.3,131.48,132.18,33327400
143,176,0.0037070661219547637,0,microsoft,0.09356188614253132,0.0643061285135308,0.03348611326698974,155,14.502092352092355,133.09,134.46,132.34,132.67,23657700
144,177,0.0016582497927187675,0,microsoft,0.05471577975211697,0.06213537995579716,0.06467340864783351,258,14.116671176046179,132.88,133.44,132.25,132.89,16557500
145,178,-0.0014297539318232956,0,microsoft,0.07054412525879916,0.04970662138774911,0.08291200189853917,184,12.980119047619045,133.3,133.33,131.91,132.7,30043000
146,181,0.0,0,microsoft,0.14968347205666047,0.045611447279202376,0.023514708419599722,207,30.984478715728716,135.35,135.41,133.7,134.4,22654200
147,182,0.0066964285714286136,0,microsoft,0.1215823915363389,0.06699480043015386,0.04989449068555349,190,23.100654391904392,134.84,135.31,134.07,135.3,15237800
148,183,0.006430155210642838,0,microsoft,0.09012988942133328,0.07001252210663526,0.09042195453099978,187,16.854289321789324,135.51,136.44,135.01,136.17,13629300
149,185,0.0,0,microsoft,0.07845277131657731,0.06170569689616169,0.07057076031922406,134,10.51267135642136,134.66,136.04,134.44,135.77,18141100
150,188,0.0,0,microsoft,0.07094992524209394,0.06283550347584428,0.026150923772192438,166,11.777687590187593,135.12,135.81,134.1,135.67,16779700
151,189,-0.003611704872116022,0,microsoft,0.0667959239387811,0.05158785393090621,0.02364997508069798,259,17.300144300144304,134.72,135.68,134.52,135.18,19953100
152,191,0.0,0,microsoft,0.13841097945264613,0.030885517213921767,0.04591528306029168,234,32.3881691919192,136.9,137.91,136.57,137.1,22327900
153,192,0.0035740335521517804,0,microsoft,0.06859639216992156,0.05065851427858549,0.06840230113047574,170,11.661386668886665,137.54,137.82,136.71,137.59,18936800
154,195,0.0,0,microsoft,0.1053200589429403,0.04925046011477753,0.022865464056640517,177,18.641650432900434,138.13,138.23,137.16,137.59,16651500
155,196,-0.013082346100734147,-1,microsoft,0.08394688576000457,0.05416047921489844,0.035106686314313434,202,16.957270923520923,137.65,137.74,135.24,135.79,22726100
156,197,-0.005891450033139282,0,microsoft,0.10459517384141846,0.05661061661793037,0.06308898156764829,233,24.370675505050503,136.4,136.63,134.94,134.99,20211000
157,198,0.0011111934217347748,0,microsoft,0.13899980884180316,0.07155278430956158,0.09795403951478777,356,49.483931947681924,134.28,135.34,133.4,135.14,30808700
158,199,0.0014799467219181372,0,microsoft,0.13009036796536796,0.07163690279372685,0.10918062281440873,160,20.814458874458875,138.9,139.35,135.17,135.34,48992400
159,202,0.0,0,microsoft,0.06409439859206216,0.08042175647879064,0.043363455988455986,214,13.716201298701302,136.12,137.88,136.04,137.13,25074900
160,203,0.006198497775833109,0,microsoft,0.0658183648855291,0.07453237642866518,0.021364799530687387,201,13.229491341991348,138.45,138.67,136.73,137.98,18034600
161,204,0.010291346571967067,1,microsoft,0.0682142857142857,0.07194258773231155,0.04330425449253042,174,11.869285714285711,137.59,139.42,137.54,139.4,20738300
162,205,-0.0038020086083213854,0,microsoft,0.07754153426360873,0.06674531799986402,0.06604234973062566,188,14.57780844155844,139.11,139.29,138.01,138.87,18356900
163,206,0.008209116439835719,0,microsoft,0.1033549880352206,0.05796556448869339,0.07052472828780786,172,17.777057942057944,139.05,140.35,138.98,140.01,19037600
164,209,0.0,0,microsoft,0.12836359524183363,0.05414622449867233,0.034451662678406866,193,24.77417388167389,140.17,140.18,138.06,139.7,16605900
165,210,-0.004795991410164549,0,microsoft,0.09235902404750572,0.06332753830578254,0.04278786508061121,191,17.640573593073594,138.82,139.89,138.49,139.03,16846500
166,211,-0.02905847658778675,-1,microsoft,0.1325929537464773,0.06711906104320776,0.07357420642977978,149,19.756350108225117,139.01,139.17,133.81,134.99,38598800
167,212,0.013112082376472196,1,microsoft,0.09707049306625579,0.07631601361923514,0.11777185767860554,236,22.908636363636365,135.71,139.61,135.64,136.76,40557500
168,213,-0.008408891488739231,0,microsoft,0.1096910542109406,0.07910586487675615,0.10734082362007961,220,24.13203192640693,136.79,137.02,133.99,135.61,30791600
169,216,0.0,0,microsoft,0.17095617335941568,0.0800110171875733,0.0365636847369802,239,40.85852543290035,132.05,132.67,129.55,130.97,42749600
170,217,0.018706574024585695,1,microsoft,0.09658155860742067,0.08609567120437071,0.056985391119805225,232,22.406921596921595,132.54,134.4,131.96,133.42,32696700
171,218,0.0044221256183481,0,microsoft,0.09660144300144304,0.08669889042721571,0.08917924398894544,300,28.98043290043291,132.53,134.37,130.59,134.01,33414500
172,219,0.0266398029997763,1,microsoft,0.09757753109708417,0.08155724603506798,0.12137972498942647,179,17.466378066378066,135.32,137.68,134.65,137.58,27496500
173,220,-0.008504143044047214,0,microsoft,0.08570520388702209,0.08162968003947202,0.09692017756864929,143,12.255844155844159,137.31,138.07,135.18,136.41,23466700
174,223,0.0,0,microsoft,0.06587391307598567,0.07820312999319794,0.02856840129567403,193,12.713665223665233,135.78,136.56,133.97,134.51,20476600
175,224,0.020741952271206756,1,microsoft,0.11952367356261825,0.06319137852413652,0.021957971025328555,199,23.785211038961034,134.77,137.49,133.73,137.3,25154600
176,225,-0.030152949745083864,-1,microsoft,0.09240908671431926,0.06646882351773617,0.06179919554620131,215,19.86795364357864,135.53,136.08,132.85,133.16,32527300
