,relative_day,company,1_day_sentiment_score,past_7_days_senti_avg,past_3_days_senti_avg,1_day_news_count,1_day_overall_sentiment_score,open,high,low,close,volume
67,62,tesla,0.09536038579292548,0.06297161512459386,0.029613172849526997,315,30.038521524771525,298.12,299.0,282.78,285.36,17096800
68,63,tesla,0.07442778792388167,0.06998143358123182,0.03178679526430849,192,14.29013528138528,282.0,284.0,270.1,276.54,18764700
69,64,tesla,0.15530173309155648,0.06921452501353784,0.05659605790560238,565,87.74547919672942,276.48,281.51,274.39,276.24,10335500
70,65,tesla,0.22559815137468592,0.07642363045095138,0.10836330226945455,928,209.35508447570854,278.84,284.7,274.25,276.59,9442500
71,66,tesla,0.11522893790512831,0.09136108239023293,0.15177589079670803,315,36.29711544011542,276.91,285.59,275.89,284.14,8819600
72,69,tesla,0.11481946012924277,0.09513099944116828,0.0384096459683761,345,39.61271374458875,283.52,291.28,280.5,290.92,7392300
73,70,tesla,0.13928928163359566,0.09791086720349931,0.03827315337641426,277,38.583131012506,286.49,288.07,281.06,283.36,7504100
74,71,tesla,0.11713100048100047,0.1071767948763156,0.08470291392094614,150,17.569650072150072,283.9,291.99,282.7,288.96,6844700
75,72,tesla,0.11360696434150039,0.10172383307480759,0.1237465807479463,485,55.09937770562769,292.45,295.39,288.29,289.96,7103400
76,73,tesla,0.12782940898020267,0.0857250920700668,0.12334241548536551,441,56.37276936026938,283.51,283.72,274.4,275.43,14785500
77,76,tesla,0.05697565288741764,0.087525159366506,0.04260980299340089,255,14.528791486291498,276.0,278.05,267.3,269.49,10281000
78,77,tesla,0.15319136734343738,0.07926175833195954,0.01899188429580588,314,48.10208934583934,267.5,273.3,263.46,267.47,11800600
79,78,tesla,0.14566373822256176,0.08124777057622265,0.07005567341028501,255,37.14425324675325,269.69,274.97,266.3,273.6,6908200
80,79,tesla,0.11154152338992765,0.08532387596787426,0.11861025281780559,282,31.454709595959596,272.6,276.45,268.45,274.02,5947100
81,80,tesla,0.14627741702741712,0.08502881297479245,0.13679887631864227,275,40.22628968253971,272.58,272.8,264.0,264.53,8745600
82,86,tesla,0.06557021103896105,0.03683127720247782,0.0,24,1.573685064935065,277.16,280.33,275.1,278.62,6774100
83,87,tesla,0.06833506398022529,0.030263946866625452,0.021856737012987015,279,19.065482850482855,278.7,280.16,274.5,279.86,5991300
84,90,tesla,0.1316771267798665,0.019129325002740904,0.022778354660075096,219,28.837290764790765,282.62,289.2,281.28,289.18,8110400
85,91,tesla,0.14420030823876984,0.037940343114150406,0.04389237559328884,169,24.3698520923521,288.3,289.44,283.88,285.88,5478900
86,92,tesla,0.08095152938520289,0.05854038714826038,0.09195914500621212,245,19.833124699374707,287.32,296.17,287.17,291.81,7929900
87,93,tesla,0.0728531641213239,0.07010489134614652,0.11894298813461308,413,30.088356782106768,261.89,271.2,260.59,267.78,23720700
88,94,tesla,0.1026178357525709,0.07114531321505549,0.09933500058176555,321,32.94032527657526,269.86,276.1,266.11,274.96,13038300
89,97,tesla,0.1748343542119477,0.0760428520396763,0.03420594525085697,241,42.1350793650794,277.69,281.16,270.44,273.2,10410400
90,98,tesla,0.16384920308154022,0.08220817024425932,0.05827811807064923,368,60.2965067340068,271.65,275.0,269.61,272.31,5904000
91,99,tesla,0.14558548037983518,0.08501515522179794,0.11289451909782931,310,45.13149891774891,276.74,278.38,272.89,276.06,7061300
92,100,tesla,0.09493999194972244,0.0942485767924597,0.16142301255777436,334,31.709957311207297,268.3,270.5,265.6,268.42,9835900
93,101,tesla,0.0920551565437929,0.09740383791080234,0.13479155847036595,330,30.37820165945166,270.22,271.95,266.83,267.7,6746000
94,104,tesla,0.10648414740395869,0.09589488373811979,0.0306850521812643,371,39.50561868686867,268.63,268.88,258.63,266.38,10038600
95,105,tesla,0.15400290390271307,0.08613056847983562,0.03549471580131956,262,40.348760822510826,265.75,275.0,264.72,273.36,7272900
96,106,tesla,0.12737389658992446,0.08472395431143176,0.08682901710222392,287,36.55630832130832,274.75,274.79,268.54,271.23,5126500
97,107,tesla,0.07197115756871855,0.08212229948430165,0.12928698263219873,205,14.754087301587305,271.23,274.84,269.75,273.26,5876300
98,111,tesla,0.1298269215538291,0.06569030078075926,0.0,747,96.98071040071035,269.0,269.68,262.48,262.75,12147100
99,112,tesla,0.11188421568761778,0.06902498280216932,0.04327564051794303,948,106.06623647186166,260.15,265.6,255.75,263.9,10943900
100,113,tesla,0.08952132298071187,0.06300802734286999,0.0805703790804823,671,60.06880772005767,263.85,265.32,258.0,258.66,10727500
101,114,tesla,0.09478967935999182,0.05760051682726819,0.11041082007405294,416,39.432506613756594,255.0,259.0,246.07,247.63,21849400
102,115,tesla,0.09382597826600711,0.060860305654592946,0.09873173934277384,346,32.46378848003846,246.5,246.68,231.13,235.14,22360700
103,118,tesla,0.11896706487072735,0.0742640168354511,0.031275326088669037,314,37.35565836940839,235.86,243.98,232.17,241.47,16714500
104,119,tesla,0.1196410409781377,0.07271260873786513,0.03965568829024245,310,37.088722703222686,242.06,244.21,237.0,238.69,9464600
105,120,tesla,0.1013301815316843,0.07382072663651085,0.07953603528295501,366,37.08684644059645,238.85,240.0,231.5,234.01,10704400
106,121,tesla,0.15645860962230002,0.0755077064295069,0.11331276246018311,420,65.712616041366,245.52,247.13,237.72,244.1,18159300
107,122,tesla,0.13836519651596957,0.08431755360983664,0.1258099440440407,388,53.685696248196194,243.86,256.61,243.49,255.03,23706800
108,125,tesla,0.09959557288852443,0.090680299074117,0.04612173217198986,227,22.608195045695044,250.02,258.35,248.5,255.34,10833900
109,126,tesla,0.10307028922425643,0.08791294307665942,0.03319852429617481,397,40.9189048220298,256.8,257.21,245.1,247.06,10131400
110,127,tesla,0.11371246117030569,0.08554569282610495,0.06755528737092696,341,38.77594925907424,246.94,250.6,244.2,244.84,6176400
111,128,tesla,0.07157194052386359,0.08731458991733658,0.10545944109436219,390,27.9130568043068,242.0,243.68,236.94,241.98,6711400
112,129,tesla,0.08372933055298498,0.07518792290327424,0.0961182303061419,353,29.5564536852037,239.75,241.99,236.02,239.52,7008300
113,132,tesla,0.1374317360213957,0.06738279919427645,0.027909776850994994,191,26.249461580086578,232.01,232.47,224.5,227.01,10834800
114,133,tesla,0.12317515514236826,0.0727879653561152,0.04581057867379856,183,22.541053391053392,229.3,234.5,228.0,232.31,7252400
115,134,tesla,0.13238059906177888,0.0756600890587026,0.08686896372125465,178,23.56374663299664,229.32,232.44,225.25,231.95,7296000
116,135,tesla,0.07587454212454217,0.07832696590034162,0.13099583007518092,273,20.71375000000001,229.49,231.0,226.5,228.33,7483300
117,136,tesla,0.04551370292832044,0.07894162327186714,0.11047676544289643,366,16.65801527176528,221.96,222.24,208.92,211.03,17786700
118,139,tesla,0.08540810782842659,0.07348224789691507,0.015171234309440146,251,21.437435064935073,202.8,206.0,195.25,205.36,20526200
119,140,tesla,0.08711679469767708,0.06605030101220519,0.028469369276142197,255,22.214782647907654,197.76,207.4,196.04,205.08,18003900
120,141,tesla,0.12773582863677202,0.060899106662963595,0.05750830084203456,265,33.849994588744586,199.1,203.94,191.78,192.73,18685200
121,142,tesla,0.1264583267079824,0.06023556803081975,0.10008691038762522,363,45.90437259499761,194.34,199.47,186.22,195.49,26547100
122,143,tesla,0.1487423729340735,0.06746182297131122,0.1137703166808105,491,73.03250511063008,199.83,199.98,188.75,190.63,14136600
123,147,tesla,0.07568215289864773,0.07000761756807214,0.0,194,14.682337662337659,191.2,195.0,187.85,188.7,10312900
124,148,tesla,0.06068760305385822,0.06837409731106794,0.02522738429954924,243,14.747087542087549,187.1,192.39,185.04,189.86,11968600
125,149,tesla,0.07376538717774353,0.05879577937065169,0.045456585317501984,261,19.25276605339106,188.75,192.26,187.02,188.22,7926500
126,150,tesla,0.06952412862329069,0.05126821658061757,0.07004504771008317,358,24.889638047138067,185.1,189.92,184.1,185.16,10406700
127,153,tesla,0.11128565354080815,0.03995132453622002,0.023174709541096895,291,32.38412518037517,185.51,186.68,176.99,178.97,13064400
128,154,tesla,0.14388935907101996,0.05584927504204975,0.03709521784693605,289,41.58402477152477,181.1,193.98,179.61,193.6,13807500
129,155,tesla,0.10170967326324475,0.06559316163810293,0.08505833753727604,210,21.359031385281398,198.68,201.28,191.85,196.59,13510800
130,156,tesla,0.09877864089654484,0.07145345738230101,0.11896156195835762,229,22.620308765308767,204.44,211.0,201.8,205.95,20242200
131,157,tesla,0.07080156946228373,0.07502677934212977,0.11479255774360318,182,12.88588564213564,205.0,210.84,203.5,204.5,16003500
132,160,tesla,0.11750512780869928,0.07520927089055736,0.02360052315409458,245,28.788756313131323,210.25,216.94,209.01,212.88,10585000
133,161,tesla,0.09096989572706134,0.07609776721454178,0.03916837593623309,157,14.28227362914863,219.14,220.9,213.5,217.1,11653500
134,162,tesla,0.07669514217479334,0.06853784387969056,0.0694916745119202,258,19.787346681096682,222.95,223.38,209.0,209.26,15186200
135,163,tesla,0.022548023455666776,0.06496433943848322,0.09505672190351798,314,7.080079365079367,210.38,214.9,207.51,213.91,8168300
136,164,tesla,0.11360344579486846,0.05407425123264349,0.06340435378584049,239,27.15122354497356,211.25,216.65,210.4,214.92,7433400
137,167,tesla,0.07491680590364798,0.060188804994441306,0.03786781526495615,285,21.351289682539676,215.48,227.0,214.27,225.03,12316800
138,168,tesla,0.00032802271277448616,0.05410475900800542,0.024972268634549325,423,0.13875360750360766,228.72,234.74,222.56,224.74,12715800
139,169,tesla,0.05152705010043717,0.04115592000596443,0.02508160953880749,310,15.973385531135522,225.11,227.77,221.06,226.43,6575100
140,170,tesla,0.0881713603639833,0.03756047828105641,0.04225729290561988,244,21.513811928811926,223.0,226.9,216.35,219.62,11863500
141,171,tesla,0.08081029341029339,0.046935240696530205,0.046675477725731655,200,16.162058682058678,216.22,222.18,215.5,221.86,8202100
