,relative_day,up_rate,up_cat,company,1_day_sentiment_score,past_7_days_senti_avg,past_3_days_senti_avg,1_day_news_count,1_day_overall_sentiment_score,open,high,low,close,volume
169,216,0.0,0,amazon,0.13940991462190694,0.10499589948296396,0.04483476841170759,911,127.00243222055722,1770.22,1788.67,1748.78,1765.13,6058200
170,217,0.012860242588364492,1,amazon,0.1176517224247487,0.10764735574034669,0.046469971540635646,1140,134.1229635642135,1792.23,1793.77,1753.4,1787.83,5070300
171,218,0.003115508745238733,0,amazon,0.12054148150728777,0.09967434166122409,0.08568721234888521,1104,133.0777955840457,1773.99,1798.93,1757.0,1793.4,4526900
172,219,0.022019627523140406,1,amazon,0.13055813190884547,0.09169221949305606,0.1258677061846478,1086,141.78613125300618,1806.0,1834.26,1798.11,1832.89,3701200
173,220,-0.013808793762855475,-1,amazon,0.13210189882094878,0.09180936509970165,0.12291711194696064,1042,137.65017857142863,1828.95,1831.09,1802.22,1807.58,2879800
174,223,0.0,0,amazon,0.12292513037836594,0.09146616418339108,0.04403396627364959,989,121.57295394420392,1795.99,1800.98,1777.0,1784.92,2905500
175,224,0.022085023418416425,1,amazon,0.09796328973899067,0.08911119500574238,0.04097504345945532,1070,104.82072002072002,1783.0,1831.74,1780.0,1824.34,3994000
176,225,-0.0336450442351754,-1,amazon,0.11942812514117761,0.0862985617649198,0.0736294733724522,1086,129.69894390331888,1793.01,1795.65,1757.22,1762.96,4893600
177,226,0.0074647184280981155,0,amazon,0.11879864727773391,0.08613951085547548,0.1134388484195114,1823,216.56993398730893,1781.99,1788.0,1761.96,1776.12,3759100
178,227,0.009261761592685205,0,amazon,0.16001875091239665,0.08445958447960242,0.11206335405263407,1743,278.91268284030735,1792.89,1802.91,1784.55,1792.57,3018000
179,230,0.0,0,amazon,0.09738080765887785,0.08844770620695211,0.05333958363746555,1425,138.76765091390095,1818.08,1826.0,1812.61,1816.12,2816300
180,231,-0.008116203775080821,0,amazon,0.009832547643180305,0.08479851724702525,0.03246026921962595,10444,102.6911275853751,1814.5,1816.82,1799.88,1801.38,1929500
181,232,0.01230167982324654,1,amazon,-0.04394260458467918,0.07220841123333806,0.03573778510068606,28261,-1241.8619481676185,1819.39,1829.58,1815.0,1823.54,2031800
182,233,-0.010353488270068045,-1,amazon,-0.02536911805832051,0.04886973555821565,0.021090250239126324,23603,-598.787293530539,1828.0,1829.41,1800.1,1804.66,2653500
183,234,-0.03049881972227466,-1,amazon,0.025607642197562976,0.028274340510207874,-0.019826391666606467,11499,294.4622776297767,1793.03,1804.9,1745.23,1749.62,5270800
184,237,0.0,0,amazon,0.049425320771582654,0.00907275355094592,0.008535880732520993,3732,184.45529711954646,1766.91,1770.0,1743.51,1768.87,3080000
185,238,-0.003979941996868037,0,amazon,0.034571171014926426,0.002221969709903749,0.016475106923860883,3527,121.9325201696455,1775.73,1779.4,1746.68,1761.83,3019700
186,239,0.0013735717975060437,0,amazon,-0.0023197772529646235,0.005756058763010339,0.027998830595503028,2797,-6.488416976542052,1755.0,1767.86,1744.05,1764.25,2419700
187,240,0.012554910018421477,1,amazon,0.08713221552678822,0.011702176953255275,0.027225571511181487,2893,252.07349951899835,1783.0,1798.55,1777.25,1786.4,3015100
188,241,-0.0056594267801165065,0,amazon,0.15121173634390916,0.027773796036842237,0.03979453642958334,1882,284.58048779923706,1797.49,1799.74,1764.57,1776.29,3058700
189,245,0.0,0,amazon,0.10783818005573706,0.03865647794752274,0.0,1310,141.26801587301554,1770.0,1800.8,1768.0,1789.84,3543000
190,246,0.006022884727126432,0,amazon,0.10986645810027303,0.04912319352478141,0.03594606001857902,1367,150.18744822307323,1805.0,1807.63,1796.23,1800.62,2324100
191,247,0.02227010696315721,1,amazon,0.11879419307885357,0.06514979857524393,0.07256821271867003,1356,161.08492581492544,1821.95,1842.0,1815.58,1840.72,3310800
192,248,-0.0039169455430483925,0,amazon,0.11787751029434576,0.06967293822553898,0.1121662770782879,1234,145.46084770322267,1838.22,1840.65,1826.4,1833.51,2496900
193,251,0.0,0,amazon,0.13781600859363793,0.06491090593274419,0.039292503431448585,1122,154.62956164206176,1841.0,1850.0,1824.61,1831.35,2999500
194,252,-0.0058972888852485625,0,amazon,0.10180157668120626,0.08459890716040676,0.045938669531212645,1080,109.94570281570276,1822.75,1825.81,1805.34,1820.55,2613900
195,253,0.0013402543187498585,0,amazon,0.01784942249080653,0.08373653524975952,0.07987252842494806,1091,19.473719937469927,1812.14,1833.42,1809.08,1822.99,2432800
196,254,0.011278174866565337,1,amazon,0.13542162468174493,0.07059124444840716,0.08582233592188358,914,123.77536495911485,1837.63,1853.66,1834.28,1843.55,2823500
197,255,-0.002283637547123776,0,amazon,0.13639155956429547,0.07296659182024878,0.08502420795125258,967,131.89063809867372,1842.01,1846.12,1835.17,1839.34,1971300
198,258,0.0,0,amazon,0.14416698757956445,0.07561145600167016,0.04546385318809849,815,117.49609487734502,1824.02,1825.69,1800.2,1807.84,3675500
199,259,0.00813678201610764,0,amazon,0.11085705826115883,0.07651873871394536,0.048055662526521485,1134,125.71190406815411,1807.08,1823.99,1804.1,1822.55,1982400
200,260,-0.002792790321253144,0,amazon,0.11997668439718917,0.07781237893965288,0.08500801528024109,1129,135.45367668442657,1817.04,1822.06,1795.5,1817.46,2505600
201,261,0.0022228824843462656,0,amazon,0.1425341486097534,0.09240198778342183,0.1250002434126375,1116,159.0681098484848,1821.02,1832.57,1817.9,1821.5,2031500
202,262,-0.015009607466373823,-1,amazon,0.13116150730754328,0.09341806263028019,0.1244559637560338,1028,134.8340295121545,1821.71,1830.63,1780.92,1794.16,5341900
203,265,0.0,0,amazon,0.1661798355660565,0.09267091230788703,0.04372050243584776,1114,185.12433682058693,1777.0,1792.7,1767.32,1785.3,2922300
204,266,-0.02447207752198513,-1,amazon,0.1383593607001514,0.09581560487738587,0.055393278522018835,1056,146.10748489935986,1790.61,1795.71,1735.55,1741.61,4616000
205,267,0.015342125963906977,1,amazon,0.14592333937230006,0.09974450522581339,0.1015130654220693,1227,179.0479374098122,1747.36,1773.0,1723.0,1768.33,3493200
206,268,-0.01611124620404563,-1,amazon,0.15043337491686348,0.10345117022225782,0.15015417854616933,1181,177.66181577681579,1762.79,1763.37,1731.5,1739.84,3536800
207,269,-0.008270875482802944,0,amazon,0.137316444264124,0.10457963112327354,0.14490535832977167,1099,150.9107722462723,1748.0,1749.12,1713.82,1725.45,3907200
208,272,0.0,0,amazon,0.10774947026819628,0.1054589078313565,0.04577214808804134,1562,168.3046725589226,1726.99,1737.46,1709.22,1735.91,2644700
